,SEQN,RIDAGEYR,DMDEDUC2,DMDHHSIZ,INDFMPIR,gender_1.0,gender_2.0,marital_1.0,marital_2.0,marital_3.0,marital_4.0,marital_5.0,marital_6.0
350,21781.0,36.0,4.0,4.0,4.35,1,0,1,0,0,0,0,0
351,21782.0,68.0,1.0,3.0,1.64,0,1,1,0,0,0,0,0
352,21783.0,37.0,4.0,1.0,2.67,1,0,0,0,0,0,1,0
353,21785.0,75.0,2.0,3.0,2.29,0,1,1,0,0,0,0,0
354,21788.0,30.0,5.0,3.0,5.0,1,0,1,0,0,0,0,0
355,21789.0,65.0,3.0,1.0,2.65,0,1,0,1,0,0,0,0
356,21790.0,61.0,4.0,2.0,1.2,0,1,0,1,0,0,0,0
357,21791.0,21.0,4.0,3.0,2.78,1,0,0,0,0,0,1,0
358,21792.0,79.0,4.0,2.0,1.49,0,1,1,0,0,0,0,0
359,21795.0,33.0,5.0,5.0,5.0,1,0,0,0,0,0,1,0
360,21796.0,43.0,5.0,1.0,5.0,1,0,0,0,0,0,1,0
361,21799.0,30.0,3.0,3.0,0.96,0,1,0,0,1,0,0,0
362,21806.0,37.0,4.0,3.0,3.6,0,1,0,1,0,0,0,0
363,21812.0,35.0,4.0,5.0,3.63,0,1,1,0,0,0,0,0
364,21813.0,20.0,3.0,3.0,1.98,0,1,0,0,0,0,1,0
365,21817.0,55.0,3.0,2.0,5.0,1,0,1,0,0,0,0,0
366,21819.0,48.0,1.0,2.0,1.9,0,1,0,0,0,0,1,0
367,21823.0,33.0,3.0,6.0,3.67,1,0,1,0,0,0,0,0
368,21824.0,32.0,5.0,2.0,5.0,1,0,1,0,0,0,0,0
369,21825.0,27.0,3.0,3.0,5.0,1,0,0,0,0,1,0,0
370,21829.0,36.0,5.0,7.0,1.98,1,0,1,0,0,0,0,0
371,21831.0,63.0,5.0,3.0,5.0,1,0,1,0,0,0,0,0
372,21832.0,48.0,4.0,2.0,3.3,0,1,1,0,0,0,0,0
373,21834.0,50.0,5.0,5.0,4.64,1,0,1,0,0,0,0,0
374,21836.0,80.0,2.0,1.0,1.16,0,1,0,1,0,0,0,0
375,21838.0,31.0,2.0,2.0,1.04,1,0,0,0,0,0,1,0
376,21841.0,30.0,4.0,4.0,4.08,1,0,1,0,0,0,0,0
377,21842.0,35.0,3.0,5.0,1.27,1,0,1,0,0,0,0,0
378,21845.0,32.0,5.0,5.0,5.0,1,0,1,0,0,0,0,0
379,21848.0,49.0,4.0,1.0,3.56,1,0,0,0,0,0,1,0
380,21849.0,45.0,2.0,7.0,0.6,0,1,1,0,0,0,0,0
381,21852.0,40.0,3.0,1.0,2.0,1,0,0,0,1,0,0,0
382,21854.0,40.0,3.0,7.0,0.86,0,1,1,0,0,0,0,0
383,21855.0,29.0,5.0,1.0,5.0,1,0,0,0,0,0,1,0
384,21857.0,63.0,1.0,6.0,0.14,1,0,1,0,0,0,0,0
385,21858.0,85.0,4.0,1.0,2.67,0,1,0,1,0,0,0,0
386,21859.0,73.0,3.0,2.0,1.04,0,1,0,1,0,0,0,0
387,21860.0,83.0,1.0,2.0,0.8,1,0,1,0,0,0,0,0
388,21861.0,23.0,4.0,3.0,1.6,0,1,0,0,0,0,1,0
389,21862.0,33.0,5.0,2.0,1.83,0,1,0,0,0,0,0,1
390,21864.0,78.0,1.0,5.0,1.29,0,1,0,1,0,0,0,0
391,21865.0,77.0,3.0,2.0,2.08,1,0,1,0,0,0,0,0
392,21866.0,22.0,2.0,7.0,0.94,0,1,0,0,0,0,1,0
393,21868.0,58.0,5.0,2.0,2.89,0,1,1,0,0,0,0,0
394,21869.0,36.0,4.0,1.0,0.97,0,1,0,0,0,1,0,0
395,21870.0,21.0,2.0,4.0,3.26,0,1,0,0,0,0,1,0
396,21871.0,44.0,4.0,1.0,4.08,0,1,0,0,0,1,0,0
397,21873.0,68.0,4.0,4.0,3.01,0,1,0,1,0,0,0,0
398,21874.0,66.0,1.0,3.0,0.96,1,0,1,0,0,0,0,0
399,21878.0,81.0,5.0,2.0,3.36,0,1,1,0,0,0,0,0
400,21886.0,32.0,4.0,6.0,0.93,1,0,1,0,0,0,0,0
401,21889.0,72.0,3.0,2.0,2.8,0,1,0,1,0,0,0,0
402,21894.0,73.0,2.0,1.0,1.72,0,1,0,1,0,0,0,0
403,21896.0,69.0,4.0,2.0,2.76,0,1,1,0,0,0,0,0
404,21897.0,48.0,4.0,1.0,3.22,0,1,0,0,1,0,0,0
405,21898.0,67.0,4.0,2.0,1.21,0,1,1,0,0,0,0,0
406,21901.0,64.0,1.0,2.0,1.07,1,0,1,0,0,0,0,0
407,21905.0,78.0,2.0,3.0,3.28,1,0,1,0,0,0,0,0
408,21907.0,71.0,4.0,2.0,1.2,1,0,1,0,0,0,0,0
409,21909.0,85.0,3.0,1.0,1.56,0,1,0,1,0,0,0,0
410,21910.0,57.0,2.0,2.0,3.3,1,0,1,0,0,0,0,0
411,21912.0,22.0,4.0,4.0,1.29,1,0,0,0,0,0,1,0
412,21913.0,56.0,1.0,3.0,2.1,1,0,1,0,0,0,0,0
413,21915.0,65.0,5.0,2.0,4.95,0,1,1,0,0,0,0,0
414,21922.0,66.0,1.0,4.0,0.69,0,1,1,0,0,0,0,0
415,21923.0,22.0,2.0,6.0,0.89,1,0,0,0,0,0,1,0
416,21924.0,60.0,3.0,6.0,2.42,0,1,0,0,0,1,0,0
417,21926.0,36.0,3.0,3.0,3.83,0,1,1,0,0,0,0,0
418,21927.0,23.0,4.0,7.0,1.41,0,1,1,0,0,0,0,0
419,21928.0,40.0,5.0,2.0,5.0,1,0,0,0,0,0,1,0
420,21929.0,41.0,4.0,3.0,1.25,0,1,0,0,1,0,0,0
421,21933.0,48.0,2.0,3.0,0.96,0,1,0,0,0,1,0,0
422,21934.0,71.0,1.0,4.0,1.98,1,0,1,0,0,0,0,0
423,21935.0,33.0,4.0,4.0,1.91,0,1,0,0,0,0,1,0
424,21942.0,34.0,5.0,4.0,5.0,0,1,1,0,0,0,0,0
425,21944.0,20.0,2.0,3.0,5.0,1,0,0,0,0,0,1,0
426,21949.0,34.0,5.0,4.0,4.24,0,1,1,0,0,0,0,0
427,21954.0,73.0,5.0,2.0,5.0,0,1,1,0,0,0,0,0
428,21956.0,85.0,3.0,1.0,4.83,1,0,0,1,0,0,0,0
429,21957.0,42.0,4.0,4.0,2.17,1,0,1,0,0,0,0,0
430,21958.0,80.0,4.0,1.0,1.67,0,1,0,1,0,0,0,0
431,21962.0,51.0,4.0,2.0,4.8,1,0,1,0,0,0,0,0
432,21972.0,54.0,4.0,2.0,4.0,1,0,1,0,0,0,0,0
433,21974.0,62.0,5.0,2.0,5.0,0,1,1,0,0,0,0,0
434,21978.0,84.0,3.0,1.0,2.58,0,1,0,1,0,0,0,0
435,21981.0,85.0,1.0,1.0,0.06,0,1,0,1,0,0,0,0
436,21982.0,83.0,5.0,1.0,3.65,0,1,0,1,0,0,0,0
437,21986.0,75.0,2.0,4.0,1.07,0,1,0,1,0,0,0,0
438,21987.0,66.0,5.0,2.0,1.22,1,0,1,0,0,0,0,0
439,21991.0,28.0,3.0,3.0,1.44,1,0,1,0,0,0,0,0
440,21992.0,64.0,1.0,1.0,1.07,1,0,0,0,0,0,1,0
441,21993.0,85.0,1.0,2.0,1.44,1,0,1,0,0,0,0,0
442,21994.0,85.0,3.0,2.0,4.8,0,1,1,0,0,0,0,0
443,21995.0,32.0,4.0,1.0,2.78,1,0,0,0,0,1,0,0
444,21996.0,50.0,5.0,5.0,3.2,1,0,1,0,0,0,0,0
445,21999.0,85.0,4.0,1.0,1.67,0,1,0,1,0,0,0,0
446,22000.0,34.0,1.0,7.0,1.9,0,1,1,0,0,0,0,0
447,22002.0,22.0,4.0,5.0,1.2,0,1,1,0,0,0,0,0
448,22004.0,61.0,1.0,2.0,1.07,0,1,1,0,0,0,0,0
449,22007.0,74.0,1.0,6.0,0.0,1,0,1,0,0,0,0,0
450,22009.0,77.0,4.0,2.0,3.3,0,1,1,0,0,0,0,0
451,22011.0,62.0,2.0,2.0,2.44,0,1,1,0,0,0,0,0
452,22012.0,31.0,5.0,1.0,5.0,0,1,0,0,0,0,1,0
453,22014.0,80.0,2.0,2.0,3.96,0,1,1,0,0,0,0,0
454,22018.0,71.0,1.0,1.0,1.09,1,0,1,0,0,0,0,0
455,22020.0,52.0,2.0,2.0,1.72,0,1,1,0,0,0,0,0
456,22023.0,51.0,2.0,1.0,5.0,0,1,0,0,0,1,0,0
457,22024.0,71.0,3.0,2.0,2.89,0,1,1,0,0,0,0,0
458,22025.0,30.0,4.0,3.0,1.91,0,1,1,0,0,0,0,0
459,22028.0,74.0,1.0,2.0,1.11,1,0,1,0,0,0,0,0
460,22034.0,38.0,3.0,4.0,1.86,0,1,1,0,0,0,0,0
461,22042.0,29.0,5.0,2.0,0.83,1,0,1,0,0,0,0,0
462,22043.0,32.0,4.0,3.0,3.28,1,0,0,0,0,0,1,0
463,22045.0,61.0,5.0,1.0,5.0,1,0,0,0,1,0,0,0
464,22047.0,72.0,3.0,1.0,5.0,0,1,0,1,0,0,0,0
465,22048.0,71.0,2.0,2.0,5.0,0,1,1,0,0,0,0,0
466,22049.0,65.0,5.0,2.0,1.92,1,0,1,0,0,0,0,0
467,22051.0,21.0,4.0,4.0,0.0,0,1,1,0,0,0,0,0
468,22055.0,32.0,3.0,5.0,1.91,0,1,1,0,0,0,0,0
469,22058.0,67.0,1.0,7.0,0.96,1,0,1,0,0,0,0,0
470,22059.0,25.0,5.0,2.0,5.0,0,1,0,0,0,0,0,1
471,22062.0,57.0,2.0,2.0,0.48,1,0,0,0,1,0,0,0
472,22063.0,44.0,4.0,4.0,3.26,0,1,1,0,0,0,0,0
473,22064.0,26.0,3.0,2.0,1.68,0,1,0,0,0,0,1,0
474,22068.0,33.0,3.0,4.0,3.97,0,1,1,0,0,0,0,0
475,22069.0,85.0,1.0,1.0,1.16,0,1,0,1,0,0,0,0
476,22070.0,29.0,5.0,4.0,1.9,1,0,1,0,0,0,0,0
477,22071.0,78.0,1.0,2.0,1.92,0,1,1,0,0,0,0,0
478,22075.0,43.0,4.0,4.0,5.0,1,0,1,0,0,0,0,0
479,22083.0,20.0,4.0,4.0,2.65,1,0,0,0,0,0,1,0
480,22085.0,78.0,1.0,2.0,1.01,1,0,0,0,0,0,0,1
481,22088.0,85.0,2.0,1.0,1.67,0,1,0,1,0,0,0,0
482,22090.0,52.0,2.0,2.0,2.8,0,1,1,0,0,0,0,0
483,22091.0,68.0,5.0,2.0,5.0,0,1,1,0,0,0,0,0
484,22093.0,51.0,4.0,4.0,4.35,0,1,1,0,0,0,0,0
485,22094.0,32.0,2.0,4.0,1.36,0,1,1,0,0,0,0,0
486,22095.0,61.0,1.0,3.0,0.33,1,0,1,0,0,0,0,0
487,22096.0,65.0,3.0,2.0,2.8,1,0,1,0,0,0,0,0
488,22103.0,61.0,4.0,2.0,3.2,1,0,1,0,0,0,0,0
489,22104.0,72.0,1.0,2.0,5.0,0,1,1,0,0,0,0,0
490,22105.0,79.0,1.0,2.0,1.28,1,0,1,0,0,0,0,0
491,22107.0,66.0,4.0,2.0,1.6,1,0,1,0,0,0,0,0
492,22108.0,29.0,4.0,5.0,0.76,1,0,0,0,0,0,0,1
493,22109.0,70.0,3.0,2.0,0.8,0,1,1,0,0,0,0,0
494,22110.0,71.0,1.0,3.0,1.31,1,0,1,0,0,0,0,0
495,22111.0,35.0,2.0,4.0,1.7,1,0,1,0,0,0,0,0
496,22115.0,40.0,4.0,2.0,2.16,0,1,0,0,0,0,1,0
497,22122.0,72.0,3.0,2.0,3.04,1,0,0,1,0,0,0,0
498,22126.0,83.0,4.0,2.0,1.65,1,0,1,0,0,0,0,0
499,22129.0,30.0,4.0,2.0,2.69,1,0,1,0,0,0,0,0
500,22131.0,27.0,5.0,2.0,5.0,0,1,1,0,0,0,0,0
501,22134.0,85.0,5.0,1.0,2.23,0,1,0,0,0,0,1,0
502,22136.0,70.0,1.0,3.0,1.31,1,0,1,0,0,0,0,0
503,22137.0,77.0,4.0,1.0,1.2,0,1,0,1,0,0,0,0
504,22140.0,52.0,5.0,2.0,2.64,0,1,1,0,0,0,0,0
505,22142.0,84.0,3.0,2.0,1.66,1,0,0,0,1,0,0,0
506,22143.0,51.0,5.0,3.0,4.79,0,1,1,0,0,0,0,0
507,22144.0,85.0,1.0,3.0,1.38,1,0,1,0,0,0,0,0
508,22146.0,60.0,1.0,1.0,0.33,1,0,0,0,0,0,1,0
509,22149.0,59.0,3.0,2.0,3.6,0,1,1,0,0,0,0,0
510,22150.0,24.0,4.0,3.0,5.0,0,1,0,0,0,0,1,0
511,22153.0,48.0,1.0,3.0,3.67,1,0,1,0,0,0,0,0
512,22162.0,54.0,5.0,1.0,5.0,0,1,0,0,1,0,0,0
513,22163.0,27.0,5.0,7.0,0.91,1,0,0,0,0,0,1,0
514,22164.0,23.0,5.0,3.0,5.0,0,1,0,0,0,0,1,0
515,22165.0,50.0,4.0,2.0,0.97,1,0,0,0,0,0,0,1
516,22176.0,35.0,5.0,5.0,3.71,1,0,1,0,0,0,0,0
517,22177.0,83.0,2.0,2.0,1.36,1,0,1,0,0,0,0,0
518,22179.0,35.0,1.0,3.0,0.69,0,1,0,1,0,0,0,0
519,22180.0,35.0,5.0,3.0,5.0,1,0,1,0,0,0,0,0
520,22182.0,51.0,3.0,2.0,5.0,0,1,1,0,0,0,0,0
521,22183.0,72.0,4.0,1.0,1.6,0,1,0,0,1,0,0,0
522,22185.0,26.0,4.0,3.0,4.15,0,1,0,0,0,0,1,0
523,22188.0,70.0,1.0,1.0,1.08,1,0,0,1,0,0,0,0
524,22193.0,26.0,2.0,6.0,2.42,1,0,0,0,0,0,1,0
525,22194.0,46.0,4.0,3.0,5.0,1,0,1,0,0,0,0,0
526,22195.0,50.0,4.0,2.0,2.48,1,0,0,0,1,0,0,0
527,22197.0,46.0,3.0,3.0,0.8,1,0,0,0,1,0,0,0
528,22198.0,20.0,4.0,4.0,3.26,1,0,0,0,0,0,1,0
529,22199.0,37.0,3.0,4.0,5.0,0,1,0,0,1,0,0,0
530,22202.0,84.0,3.0,1.0,1.5,0,1,0,1,0,0,0,0
531,22203.0,52.0,3.0,1.0,2.34,0,1,0,0,0,1,0,0
532,22206.0,25.0,4.0,2.0,3.47,0,1,1,0,0,0,0,0
533,22210.0,52.0,4.0,2.0,5.0,1,0,1,0,0,0,0,0
534,22211.0,32.0,3.0,5.0,0.74,1,0,1,0,0,0,0,0
535,22213.0,69.0,5.0,1.0,1.2,0,1,0,0,1,0,0,0
536,22215.0,80.0,2.0,1.0,2.79,0,1,0,1,0,0,0,0
537,22219.0,61.0,2.0,2.0,1.2,1,0,1,0,0,0,0,0
538,22220.0,51.0,5.0,2.0,3.76,0,1,0,0,1,0,0,0
539,22222.0,54.0,5.0,4.0,5.0,0,1,1,0,0,0,0,0
540,22224.0,83.0,3.0,2.0,1.6,0,1,0,1,0,0,0,0
541,22230.0,23.0,2.0,3.0,2.15,1,0,0,0,0,0,1,0
542,22231.0,80.0,4.0,2.0,1.49,1,0,1,0,0,0,0,0
543,22234.0,29.0,3.0,4.0,1.28,1,0,0,0,1,0,0,0
544,22236.0,25.0,5.0,2.0,5.0,1,0,1,0,0,0,0,0
545,22239.0,64.0,2.0,1.0,1.02,1,0,0,0,1,0,0,0
546,22241.0,30.0,3.0,2.0,2.97,1,0,1,0,0,0,0,0
547,22243.0,48.0,3.0,7.0,1.7,0,1,1,0,0,0,0,0
548,22245.0,85.0,1.0,4.0,1.79,1,0,1,0,0,0,0,0
549,22248.0,61.0,1.0,1.0,3.34,1,0,0,0,1,0,0,0
550,22249.0,77.0,2.0,1.0,4.12,1,0,0,0,1,0,0,0
551,22251.0,24.0,3.0,4.0,1.75,1,0,1,0,0,0,0,0
552,22252.0,36.0,5.0,2.0,5.0,0,1,1,0,0,0,0,0
553,22253.0,78.0,4.0,2.0,1.98,1,0,1,0,0,0,0,0
554,22254.0,58.0,1.0,2.0,1.2,0,1,1,0,0,0,0,0
555,22255.0,46.0,3.0,5.0,3.18,0,1,1,0,0,0,0,0
556,22261.0,42.0,3.0,6.0,1.98,0,1,1,0,0,0,0,0
557,22264.0,47.0,4.0,2.0,5.0,1,0,0,0,1,0,0,0
558,22267.0,60.0,1.0,2.0,3.84,0,1,1,0,0,0,0,0
559,22268.0,74.0,5.0,2.0,2.96,0,1,1,0,0,0,0,0
560,22270.0,68.0,4.0,2.0,1.2,1,0,1,0,0,0,0,0
561,22271.0,74.0,3.0,1.0,5.0,0,1,0,1,0,0,0,0
562,22272.0,48.0,5.0,2.0,5.0,0,1,1,0,0,0,0,0
563,22275.0,52.0,4.0,2.0,5.0,0,1,1,0,0,0,0,0
564,22278.0,71.0,1.0,1.0,1.07,1,0,0,0,1,0,0,0
565,22279.0,82.0,2.0,5.0,3.63,1,0,1,0,0,0,0,0
566,22280.0,31.0,2.0,5.0,2.18,0,1,1,0,0,0,0,0
567,22283.0,64.0,5.0,2.0,3.63,1,0,1,0,0,0,0,0
568,22284.0,82.0,3.0,1.0,1.67,0,1,0,1,0,0,0,0
569,22285.0,46.0,3.0,5.0,4.09,1,0,1,0,0,0,0,0
570,22289.0,85.0,5.0,1.0,5.0,0,1,0,1,0,0,0,0
571,22291.0,21.0,3.0,7.0,0.0,0,1,0,0,0,0,1,0
572,22292.0,51.0,4.0,2.0,3.22,1,0,0,0,0,0,0,1
573,22296.0,70.0,1.0,2.0,2.6,1,0,1,0,0,0,0,0
574,22297.0,64.0,1.0,3.0,1.44,1,0,1,0,0,0,0,0
575,22299.0,29.0,4.0,4.0,1.53,0,1,0,0,1,0,0,0
576,22302.0,40.0,4.0,5.0,3.98,1,0,1,0,0,0,0,0
577,22306.0,32.0,4.0,5.0,1.09,0,1,1,0,0,0,0,0
578,22308.0,41.0,4.0,2.0,1.44,0,1,1,0,0,0,0,0
579,22309.0,29.0,3.0,4.0,0.64,1,0,1,0,0,0,0,0
580,22312.0,76.0,1.0,2.0,1.2,1,0,1,0,0,0,0,0
581,22314.0,46.0,4.0,1.0,2.67,0,1,0,0,1,0,0,0
582,22315.0,44.0,3.0,4.0,0.36,1,0,0,0,1,0,0,0
583,22316.0,41.0,3.0,5.0,2.9,0,1,0,0,0,0,0,1
584,22317.0,57.0,4.0,4.0,3.98,1,0,1,0,0,0,0,0
585,22321.0,52.0,5.0,5.0,2.9,1,0,1,0,0,0,0,0
586,22323.0,63.0,5.0,2.0,4.13,1,0,1,0,0,0,0,0
587,22325.0,72.0,3.0,2.0,1.82,0,1,1,0,0,0,0,0
588,22328.0,61.0,2.0,1.0,0.75,0,1,1,0,0,0,0,0
589,22329.0,85.0,5.0,2.0,5.0,1,0,1,0,0,0,0,0
590,22330.0,21.0,3.0,2.0,2.0,0,1,1,0,0,0,0,0
591,22333.0,68.0,4.0,2.0,2.24,1,0,1,0,0,0,0,0
592,22335.0,58.0,4.0,2.0,2.48,0,1,1,0,0,0,0,0
593,22339.0,50.0,4.0,1.0,3.87,0,1,0,0,0,1,0,0
594,22343.0,65.0,4.0,2.0,1.6,0,1,1,0,0,0,0,0
595,22344.0,30.0,3.0,7.0,0.78,0,1,0,0,0,0,1,0
596,22346.0,85.0,5.0,3.0,4.8,0,1,0,1,0,0,0,0
597,22347.0,20.0,2.0,5.0,0.57,0,1,0,0,0,0,1,0
598,22348.0,24.0,4.0,6.0,2.58,1,0,0,0,0,0,1,0
599,22349.0,85.0,2.0,2.0,1.65,1,0,1,0,0,0,0,0
600,22350.0,78.0,2.0,1.0,1.29,1,0,1,0,0,0,0,0
601,22356.0,20.0,3.0,7.0,4.64,1,0,0,0,0,0,1,0
602,22358.0,21.0,3.0,3.0,1.76,1,0,0,0,0,0,1,0
603,22359.0,84.0,5.0,1.0,5.0,1,0,0,1,0,0,0,0
604,22362.0,54.0,5.0,6.0,5.0,1,0,1,0,0,0,0,0
605,22363.0,64.0,5.0,2.0,0.67,1,0,1,0,0,0,0,0
606,22364.0,84.0,1.0,1.0,2.0,1,0,0,1,0,0,0,0
607,22366.0,26.0,4.0,2.0,3.2,0,1,1,0,0,0,0,0
608,22369.0,56.0,4.0,2.0,2.48,0,1,1,0,0,0,0,0
609,22371.0,21.0,4.0,4.0,0.75,1,0,0,0,0,0,1,0
610,22374.0,85.0,4.0,1.0,5.0,1,0,0,1,0,0,0,0
611,22375.0,43.0,4.0,3.0,4.08,1,0,1,0,0,0,0,0
612,22376.0,62.0,4.0,2.0,5.0,1,0,1,0,0,0,0,0
613,22378.0,30.0,5.0,3.0,4.91,0,1,1,0,0,0,0,0
614,22383.0,26.0,4.0,3.0,5.0,0,1,1,0,0,0,0,0
615,22384.0,51.0,4.0,2.0,2.08,0,1,0,0,1,0,0,0
616,22391.0,29.0,4.0,4.0,1.03,1,0,0,0,0,0,1,0
617,22392.0,29.0,5.0,1.0,3.87,0,1,0,0,0,0,1,0
618,22398.0,50.0,5.0,1.0,4.7,0,1,0,0,0,0,1,0
619,22402.0,27.0,2.0,6.0,0.77,1,0,0,0,0,0,1,0
620,22403.0,24.0,4.0,3.0,0.69,0,1,0,0,0,0,1,0
621,22404.0,42.0,5.0,4.0,3.98,0,1,1,0,0,0,0,0
622,22405.0,80.0,3.0,2.0,1.24,1,0,1,0,0,0,0,0
623,22406.0,69.0,3.0,3.0,1.91,1,0,1,0,0,0,0,0
624,22407.0,68.0,1.0,1.0,1.18,1,0,0,0,1,0,0,0
625,22408.0,85.0,3.0,2.0,2.97,1,0,1,0,0,0,0,0
626,22409.0,71.0,1.0,2.0,1.52,1,0,1,0,0,0,0,0
627,22410.0,83.0,3.0,2.0,4.0,1,0,1,0,0,0,0,0
628,22413.0,68.0,2.0,2.0,5.0,0,1,0,0,0,0,0,1
629,22414.0,25.0,5.0,5.0,2.69,1,0,0,0,0,0,1,0
630,22415.0,84.0,4.0,1.0,5.0,0,1,0,1,0,0,0,0
631,22416.0,33.0,5.0,3.0,4.79,0,1,1,0,0,0,0,0
632,22417.0,85.0,4.0,1.0,1.41,0,1,0,1,0,0,0,0
633,22418.0,83.0,5.0,2.0,3.51,0,1,1,0,0,0,0,0
634,22427.0,73.0,4.0,2.0,2.48,1,0,1,0,0,0,0,0
635,22428.0,32.0,4.0,3.0,5.0,1,0,0,0,0,0,1,0
636,22429.0,85.0,2.0,4.0,2.15,0,1,0,1,0,0,0,0
637,22433.0,44.0,4.0,3.0,0.89,1,0,1,0,0,0,0,0
638,22439.0,79.0,3.0,2.0,0.89,1,0,0,1,0,0,0,0
639,22442.0,52.0,3.0,2.0,5.0,0,1,1,0,0,0,0,0
640,22443.0,38.0,4.0,1.0,3.34,0,1,0,0,1,0,0,0
641,22444.0,78.0,3.0,5.0,1.32,1,0,1,0,0,0,0,0
642,22445.0,71.0,4.0,2.0,1.06,0,1,0,0,1,0,0,0
643,22448.0,78.0,3.0,3.0,2.55,1,0,0,0,0,0,0,1
644,22449.0,28.0,5.0,3.0,2.64,0,1,0,0,0,0,1,0
645,22450.0,85.0,4.0,1.0,2.23,0,1,0,1,0,0,0,0
646,22452.0,72.0,4.0,2.0,4.13,0,1,1,0,0,0,0,0
647,22453.0,45.0,3.0,3.0,0.85,0,1,0,0,1,0,0,0
648,22454.0,85.0,3.0,1.0,5.0,0,1,0,1,0,0,0,0
649,22456.0,49.0,5.0,2.0,5.0,1,0,0,0,0,0,1,0
650,22457.0,78.0,1.0,3.0,1.44,0,1,0,1,0,0,0,0
651,22458.0,64.0,1.0,4.0,1.98,0,1,1,0,0,0,0,0
652,22460.0,20.0,4.0,1.0,0.32,1,0,0,0,0,0,1,0
653,22465.0,73.0,4.0,4.0,4.85,1,0,0,1,0,0,0,0
654,22466.0,29.0,2.0,2.0,2.8,1,0,1,0,0,0,0,0
655,22467.0,20.0,2.0,4.0,1.9,1,0,0,0,0,0,1,0
656,22468.0,46.0,2.0,4.0,0.85,0,1,1,0,0,0,0,0
657,22469.0,46.0,5.0,3.0,5.0,1,0,1,0,0,0,0,0
658,22472.0,60.0,4.0,6.0,2.56,0,1,0,0,0,1,0,0
659,22474.0,59.0,3.0,2.0,1.36,0,1,1,0,0,0,0,0
660,22475.0,65.0,1.0,2.0,1.04,0,1,0,1,0,0,0,0
661,22477.0,75.0,3.0,2.0,1.65,0,1,1,0,0,0,0,0
662,22479.0,63.0,3.0,2.0,3.3,0,1,1,0,0,0,0,0
663,22480.0,61.0,3.0,5.0,0.64,1,0,1,0,0,0,0,0
664,22484.0,25.0,2.0,3.0,4.59,0,1,0,0,0,1,0,0
665,22485.0,20.0,3.0,5.0,3.6,0,1,0,0,0,0,1,0
666,22488.0,63.0,1.0,3.0,1.24,0,1,1,0,0,0,0,0
667,22489.0,41.0,4.0,3.0,1.44,1,0,0,0,1,0,0,0
668,22492.0,51.0,3.0,2.0,5.0,1,0,1,0,0,0,0,0
669,22501.0,37.0,2.0,7.0,1.86,1,0,1,0,0,0,0,0
670,22504.0,26.0,3.0,2.0,5.0,0,1,1,0,0,0,0,0
671,22505.0,38.0,3.0,3.0,0.64,0,1,1,0,0,0,0,0
672,22507.0,63.0,3.0,2.0,3.92,1,0,1,0,0,0,0,0
673,22513.0,55.0,4.0,3.0,4.4,1,0,1,0,0,0,0,0
674,22514.0,65.0,4.0,3.0,5.0,1,0,1,0,0,0,0,0
675,22515.0,20.0,2.0,2.0,0.74,0,1,0,0,0,0,1,0
676,22516.0,40.0,2.0,4.0,1.52,0,1,1,0,0,0,0,0
677,22517.0,34.0,4.0,2.0,0.66,0,1,0,0,0,0,1,0
678,22519.0,34.0,3.0,3.0,3.06,1,0,0,0,0,0,1,0
679,22522.0,30.0,5.0,1.0,5.0,1,0,0,0,0,0,1,0
680,22525.0,54.0,2.0,5.0,5.0,1,0,1,0,0,0,0,0
681,22527.0,85.0,4.0,2.0,1.36,0,1,1,0,0,0,0,0
682,22528.0,60.0,4.0,2.0,5.0,0,1,1,0,0,0,0,0
683,22529.0,69.0,3.0,2.0,1.65,0,1,0,1,0,0,0,0
684,22530.0,75.0,5.0,2.0,3.2,1,0,1,0,0,0,0,0
685,22531.0,22.0,4.0,4.0,0.81,0,1,0,0,0,0,0,1
686,22533.0,27.0,4.0,1.0,4.83,1,0,0,0,0,0,1,0
687,22534.0,24.0,3.0,3.0,0.7,0,1,1,0,0,0,0,0
688,22537.0,40.0,5.0,7.0,5.0,0,1,1,0,0,0,0,0
689,22542.0,75.0,5.0,1.0,5.0,0,1,0,0,1,0,0,0
690,22543.0,47.0,4.0,3.0,5.0,1,0,1,0,0,0,0,0
691,22545.0,24.0,4.0,2.0,1.2,0,1,1,0,0,0,0,0
692,22546.0,75.0,2.0,5.0,5.0,0,1,0,1,0,0,0,0
693,22547.0,28.0,3.0,2.0,1.14,1,0,0,1,0,0,0,0
694,22549.0,31.0,5.0,5.0,4.46,0,1,1,0,0,0,0,0
695,22551.0,53.0,4.0,3.0,3.13,1,0,1,0,0,0,0,0
696,22553.0,66.0,5.0,2.0,0.38,1,0,1,0,0,0,0,0
697,22555.0,36.0,4.0,2.0,0.75,0,1,0,0,0,0,0,1
698,22557.0,65.0,1.0,1.0,0.86,1,0,0,0,1,0,0,0
699,22558.0,27.0,2.0,7.0,0.16,1,0,0,0,0,0,1,0
700,22559.0,44.0,5.0,3.0,3.93,1,0,1,0,0,0,0,0
701,22561.0,37.0,4.0,5.0,4.66,0,1,1,0,0,0,0,0
702,22562.0,80.0,1.0,6.0,0.79,0,1,0,0,0,0,1,0
703,22565.0,74.0,1.0,2.0,0.96,1,0,1,0,0,0,0,0
704,22567.0,61.0,1.0,2.0,1.2,1,0,1,0,0,0,0,0
705,22569.0,83.0,4.0,2.0,3.3,1,0,1,0,0,0,0,0
